id,year,ymdh,station,color,original_path,original_filename,crop_filename,confidence,bbox_x,bbox_y,bbox_width,bbox_height,image_width,image_height,crop_width,crop_height
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0282.JPG,RCNX0282.JPG,Turk_2023_202303141056_RCNX0282.jpg,0.8738000392913818,2287.20263671875,37.40271759033203,289.52685546875,608.43212890625,3776,2124,289,608
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0285.JPG,RCNX0285.JPG,Turk_2023_202303141056_RCNX0285.jpg,0.8152318000793457,2290.510498046875,36.7775993347168,288.717529296875,614.6928100585938,3776,2124,288,614
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0286.JPG,RCNX0286.JPG,Turk_2023_202303141056_RCNX0286.jpg,0.8770614862442017,2314.05322265625,37.223106384277344,280.0087890625,614.2352905273438,3776,2124,280,614
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0288.JPG,RCNX0288.JPG,Turk_2023_202303141056_RCNX0288.jpg,0.8427455425262451,2324.926513671875,35.929283142089844,285.933837890625,604.794677734375,3776,2124,285,604
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0290.JPG,RCNX0290.JPG,Turk_2023_202303141056_RCNX0290.jpg,0.8595125079154968,2326.802490234375,36.601341247558594,273.5322265625,614.2793579101562,3776,2124,273,614
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0311.JPG,RCNX0311.JPG,Turk_2023_202303141056_RCNX0311.jpg,0.9551761150360107,701.605712890625,1554.4508056640625,1083.92333984375,530.2642822265625,3776,2124,1083,530
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0313.JPG,RCNX0313.JPG,Turk_2023_202303141056_RCNX0313.jpg,0.8103552460670471,2266.194091796875,37.60600662231445,299.327880859375,611.608642578125,3776,2124,299,611
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0316.JPG,RCNX0316.JPG,Turk_2023_202303141056_RCNX0316.jpg,0.8652756810188293,2259.468994140625,37.555938720703125,322.83984375,611.2286376953125,3776,2124,322,611
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0318.JPG,RCNX0318.JPG,Turk_2023_202303141056_RCNX0318.jpg,0.8747569918632507,291.0794372558594,1608.8394775390625,1007.9036865234375,475.9825439453125,3776,2124,1007,475
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0319.JPG,RCNX0319.JPG,Turk_2023_202303141056_RCNX0319.jpg,0.9466767907142639,1251.2454833984375,1617.531005859375,795.07421875,466.9814453125,3776,2124,795,466
Turk,2023,202303141056,DM,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/Turk/DM/2023/COLOR/Robust marks/03.14-10.56/RCNX0320.JPG,RCNX0320.JPG,Turk_2023_202303141056_RCNX0320.jpg,0.9214202165603638,1685.3056640625,1520.736083984375,694.91650390625,547.1171875,3776,2124,694,547
