id,year,ymdh,station,color,original_path,original_filename,crop_filename,confidence,bbox_x,bbox_y,bbox_width,bbox_height,image_width,image_height,crop_width,crop_height
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0271.JPG,IMG_0271.JPG,HFW12-F7_2016_201603080956_IMG_0271.jpg,0.9526994228363037,1570.2685546875,754.5335693359375,471.8232421875,305.211181640625,2048,1536,471,305
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0272.JPG,IMG_0272.JPG,HFW12-F7_2016_201603080956_IMG_0272.jpg,0.9597209692001343,1346.67431640625,884.6954956054688,403.86767578125,304.67755126953125,2048,1536,403,304
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0281.JPG,IMG_0281.JPG,HFW12-F7_2016_201603080956_IMG_0281.jpg,0.9318608045578003,5.46746826171875,900.2093505859375,1218.343505859375,602.6473388671875,2048,1536,1218,602
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0282.JPG,IMG_0282.JPG,HFW12-F7_2016_201603080956_IMG_0282.jpg,0.9579690098762512,147.69308471679688,752.8203735351562,896.2591552734375,749.3580932617188,2048,1536,896,749
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0283.JPG,IMG_0283.JPG,HFW12-F7_2016_201603080956_IMG_0283.jpg,0.9656702876091003,182.8359375,905.3801879882812,1090.5057373046875,597.0402221679688,2048,1536,1090,597
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0284.JPG,IMG_0284.JPG,HFW12-F7_2016_201603080956_IMG_0284.jpg,0.956107497215271,809.0640869140625,974.8238525390625,933.708984375,527.3297119140625,2048,1536,933,527
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0285.JPG,IMG_0285.JPG,HFW12-F7_2016_201603080956_IMG_0285.jpg,0.9598988890647888,1429.768798828125,1128.893310546875,514.199462890625,373.6968994140625,2048,1536,514,373
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0286.JPG,IMG_0286.JPG,HFW12-F7_2016_201603080956_IMG_0286.jpg,0.952579140663147,1573.446044921875,1152.138671875,365.681884765625,350.2862548828125,2048,1536,365,350
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0287.JPG,IMG_0287.JPG,HFW12-F7_2016_201603080956_IMG_0287.jpg,0.9573496580123901,1203.194091796875,1157.650146484375,462.90966796875,344.84814453125,2048,1536,462,344
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0289.JPG,IMG_0289.JPG,HFW12-F7_2016_201603080956_IMG_0289.jpg,0.8836023807525635,729.5799560546875,687.9759521484375,339.43701171875,523.3541259765625,2048,1536,339,523
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0290.JPG,IMG_0290.JPG,HFW12-F7_2016_201603080956_IMG_0290.jpg,0.8482406735420227,729.6651611328125,687.4439086914062,334.7786865234375,525.6012573242188,2048,1536,334,525
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0291.JPG,IMG_0291.JPG,HFW12-F7_2016_201603080956_IMG_0291.jpg,0.9187937378883362,645.367919921875,285.7636413574219,373.9178466796875,745.445556640625,2048,1536,373,745
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0292.JPG,IMG_0292.JPG,HFW12-F7_2016_201603080956_IMG_0292.jpg,0.8115240335464478,640.9688720703125,207.27273559570312,375.6221923828125,807.56494140625,2048,1536,375,807
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0293.JPG,IMG_0293.JPG,HFW12-F7_2016_201603080956_IMG_0293.jpg,0.8872621655464172,610.042724609375,127.24479675292969,401.5025634765625,875.1732177734375,2048,1536,401,875
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0294.JPG,IMG_0294.JPG,HFW12-F7_2016_201603080956_IMG_0294.jpg,0.9089146852493286,570.007568359375,73.24232482910156,432.200927734375,894.5645751953125,2048,1536,432,894
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0295.JPG,IMG_0295.JPG,HFW12-F7_2016_201603080956_IMG_0295.jpg,0.946075439453125,564.2064208984375,169.39695739746094,436.8282470703125,809.016845703125,2048,1536,436,809
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0296.JPG,IMG_0296.JPG,HFW12-F7_2016_201603080956_IMG_0296.jpg,0.9262644052505493,560.7566528320312,202.5787811279297,439.98583984375,790.1185302734375,2048,1536,439,790
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0297.JPG,IMG_0297.JPG,HFW12-F7_2016_201603080956_IMG_0297.jpg,0.8779484629631042,559.6823120117188,290.62420654296875,439.953369140625,719.6365966796875,2048,1536,439,719
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0298.JPG,IMG_0298.JPG,HFW12-F7_2016_201603080956_IMG_0298.jpg,0.9261875152587891,573.3184814453125,208.84835815429688,426.1746826171875,797.750244140625,2048,1536,426,797
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0299.JPG,IMG_0299.JPG,HFW12-F7_2016_201603080956_IMG_0299.jpg,0.9190407395362854,571.7467651367188,303.34674072265625,432.7913818359375,701.6981201171875,2048,1536,432,701
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0300.JPG,IMG_0300.JPG,HFW12-F7_2016_201603080956_IMG_0300.jpg,0.9198222756385803,571.2216186523438,298.953857421875,431.4195556640625,706.5068359375,2048,1536,431,706
HFW12-F7,2016,201603080956,HC,1,/Volumes/Seagate Portable Drive/KYLE_AI_DATABASE/A_CAMERA/Focal_species/Gulo gulo/HFW12-F7/HC/2016/COLOR/Robust marks/03.08-09.56/IMG_0301.JPG,IMG_0301.JPG,HFW12-F7_2016_201603080956_IMG_0301.jpg,0.8355057239532471,624.4935302734375,31.40288543701172,356.253662109375,750.0641479492188,2048,1536,356,750
